Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Ty France,SEA,216,0.06018519,0.15740741,0.38235294,0.31088083,0.36574074,0.50777202,0.87351276,0.19689119,0.33116883,36.02617418,9.86934965,0.36965082,140.5651813,17982
Tyler Stephenson,CIN,143,0.09090909,0.13986014,0.65,0.29133858,0.35664336,0.45669291,0.81333627,0.16535433,0.31428571,21.20968221,3.892895596,0.347329239,111.7888043,17988
David Fletcher,LAA,209,0.07177033,0.05741627,1.25,0.31606218,0.36538462,0.41450777,0.77989239,0.09844559,0.32960894,29.90635978,4.597210122,0.341011903,116.1670627,17992
Logan Webb,SFG,11,0.09090909,0.36363636,0.25,0,0.11111111,0,0.11111111,0,0,-0.83009332,-2.162153828,0.076857395,-55.8381517,17995
Paul DeJong,STL,90,0.08888889,0.33333333,0.26666667,0.1625,0.25555556,0.35,0.60555556,0.1875,0.19565217,7.344725989,-3.553950898,0.26669937,68.371999,18015
Hoy Park,PIT,28,0.10714286,0.25,0.42857143,0.29166667,0.37037037,0.625,0.99537037,0.33333333,0.375,5.627496581,2.236797105,0.410979176,158.9910502,18027
Tanner Anderson,PIT,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,18029
Harrison Bader,STL,75,0.05333333,0.21333333,0.25,0.24285714,0.29333333,0.47142857,0.7647619,0.22857143,0.26,9.445899561,0.363668821,0.320287034,103.1883349,18030
Jake Cronenworth,SDP,199,0.06532663,0.15577889,0.41935484,0.26966292,0.33673469,0.43258427,0.76931896,0.16292135,0.30769231,27.26550835,3.167322786,0.333663358,111.5365892,18036
Dylan Moore,SEA,158,0.13291139,0.20886076,0.63636364,0.20588235,0.3164557,0.36764706,0.68410276,0.16176471,0.22680412,17.80718902,-1.326043735,0.304282744,96.40573591,18042
Sam Haggerty,SEA,31,0.09677419,0.25806452,0.375,0.10714286,0.19354839,0.25,0.44354839,0.14285714,0.10526316,0.821057473,-2.932931232,0.200076455,26.00911086,18054
Kyle Garlick,MIN,63,0.03174603,0.3015873,0.10526316,0.27118644,0.3015873,0.57627119,0.87785849,0.30508475,0.32432432,10.14991673,2.520842909,0.362788112,131.2538128,18063
Garrett Stubbs,HOU,7,0.14285714,0.14285714,1,0.16666667,0.28571429,0.16666667,0.45238096,0,0.2,0.326250184,-0.521424685,0.224395982,40.30404033,18067
Austin Allen,OAK,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,18083
LaMonte Wade Jr.,SFG,42,0.04761905,0.33333333,0.14285714,0.13513514,0.2,0.18918919,0.38918919,0.05405405,0.2173913,0.437181066,-4.648868148,0.180645615,11.59388822,18126
Ka'ai Tom,2 Tms,33,0.24242424,0.15151515,1.6,0.20833333,0.39393939,0.33333333,0.72727272,0.125,0.21052632,4.559129089,0.562947564,0.335044615,110.1743824,18136
Patrick Mazeika,NYM,26,0.03846154,0.11538462,0.33333333,0.2,0.23076923,0.24,0.47076923,0.04,0.22727273,0.893484802,-2.255021855,0.209599399,33.46460084,18142
Seth Brown,OAK,26,0.11538462,0.26923077,0.42857143,0.13636364,0.23076923,0.27272727,0.5034965,0.13636363,0.13333333,1.216323221,-1.932183435,0.224606881,41.84042545,18171
Jarlin Garcia,SFG,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18282
Austin Dean,STL,23,0.17391304,0.30434783,0.57142857,0.22222222,0.34782609,0.27777778,0.62560387,0.05555556,0.33333333,2.300266544,-0.484950883,0.288942552,82.82357317,18288
Brian Anderson,MIA,60,0.03333333,0.43333333,0.07692308,0.15789474,0.2,0.22807018,0.42807018,0.07017544,0.26666667,0.75673707,-6.509047521,0.183308498,14.32430619,18289
Carson Fulmer,CIN,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18311
Dansby Swanson,ATL,147,0.08163265,0.21088435,0.38709677,0.23664122,0.29931973,0.46564885,0.76496858,0.22900763,0.25,18.49329222,0.692119975,0.320117078,96.82147034,18314
Edwin Rios,LAD,12,0,0.25,0,0,0,0,0,0,0,-1.668637865,-3.121794783,0,-100,18316
Alex Young,ARI,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,18333
Kyle Tucker,HOU,202,0.06930693,0.12376238,0.56,0.28648649,0.33168317,0.57837838,0.91006155,0.29189189,0.26666667,35.03800872,10.57653393,0.377709584,143.8751423,18345
Daz Cameron,DET,43,0.06976744,0.3255814,0.21428571,0.175,0.23255814,0.325,0.55755814,0.15,0.24,2.661664208,-2.545481416,0.242878461,50.11743115,18353
Jaime Barria,LAA,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,18356
Austin Riley,ATL,149,0.06040268,0.28187919,0.21428571,0.27407407,0.32214765,0.42962963,0.75177728,0.15555556,0.3655914,18.93553002,0.892164953,0.32166339,97.82612197,18360
Victor Robles,WSN,112,0.125,0.24107143,0.51851852,0.17582418,0.33035714,0.24175824,0.57211538,0.06593406,0.23809524,9.390569884,-4.17222802,0.269402254,64.51745501,18363
Lewin Diaz,MIA,39,0,0.35897436,0,0.17948718,0.17948718,0.30769231,0.48717949,0.12820513,0.25,1.170943292,-3.551816692,0.204353172,27.99719965,18365
Ryan Mountcastle,BAL,209,0.07655502,0.26315789,0.29090909,0.26595745,0.31578947,0.52659574,0.84238521,0.26063829,0.296,31.27370241,5.96455275,0.348919182,120.1998595,18373
Scott Effross,CHC,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18384
Travis Blankenhorn,NYM,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,18395
Ronald Acuna Jr.,ATL,81,0.18518519,0.17283951,1.07142857,0.3015873,0.43209877,0.63492063,1.0670194,0.33333333,0.28888889,18.23461492,8.425805723,0.440151669,174.8089078,18401
Jose Urquidy,HOU,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,18413
Trey Amburgey,NYY,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,18425
P.J. Higgins,CHC,4,0.25,0,1,0,0.25,0,0.25,0,0,0.016098515,-0.468287124,0.172929138,2.344646401,18433
Chris Gittens,NYY,19,0.15789474,0.21052632,0.75,0.1875,0.31578947,0.375,0.69078947,0.1875,0.18181818,2.189695309,-0.111136478,0.307356784,94.60546391,18482
Junior Fernandez,STL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18496
Kenta Maeda,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18498
Josh Rogers,WSN,8,0.125,0.25,0.5,0,0.125,0,0.125,0,0,-0.540114106,-1.508885385,0.086464569,-54.33862773,18510
Phil Bickford,LAD,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18519
Ali Sanchez,STL,1,0,0,0,1,1,2,3,1,1,0.888258009,0.767161599,1.241646528,701.802995,18551
Trent Grisham,SDP,138,0.11594203,0.1884058,0.61538462,0.26086957,0.37226277,0.45217391,0.82443668,0.19130434,0.29411765,21.77456453,5.06325997,0.358771702,127.8496822,18564
Luis Arraez,MIN,114,0.11403509,0.1754386,0.65,0.25252525,0.33333333,0.32323232,0.65656565,0.07070707,0.30864198,11.84076355,-1.96422717,0.293601556,84.5147907,18568
Ke'Bryan Hayes,PIT,120,0.06666667,0.19166667,0.34782609,0.27927928,0.325,0.41441441,0.73941441,0.13513513,0.34090909,14.91159424,0.38002506,0.318254056,98.74679507,18577
Jared Walsh,LAA,192,0.046875,0.28125,0.16666667,0.17032967,0.20833333,0.35714286,0.56547619,0.18681319,0.17647059,11.52762415,-11.72288654,0.24063105,48.35471301,18607
Jake Woodford,STL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18674
Freddy Peralta,MIL,12,0,0.5,0,0.16666667,0.16666667,0.16666667,0.33333334,0,0.33333333,-0.214015595,-1.667172513,0.14650922,-14.95811756,18679
Sandy Alcantara,MIA,18,0.05555556,0.77777778,0.07142857,0.0625,0.11764706,0.125,0.24264706,0.0625,0.5,-0.809239066,-2.988974444,0.11372724,-30.88319596,18684
Nick Neidert,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18699
Guillermo Heredia,ATL,100,0.08,0.19,0.42105263,0.25842697,0.33,0.42696629,0.75696629,0.16853932,0.31428571,13.12879072,1.019149732,0.326744275,101.1272138,18721
Cody Poteet,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,18769
Dillon Peters,PIT,6,0,0.66666667,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,18790
Ramon Urias,BAL,132,0.09090909,0.27272727,0.33333333,0.23529412,0.31060606,0.40336134,0.7139674,0.16806722,0.29487179,15.63893241,-0.345793687,0.311260246,94.75934167,18795
Miguel Diaz,SDP,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,18815
Andy Ibanez,TEX,97,0.03092784,0.10309278,0.3,0.34408602,0.37113402,0.52688172,0.89801574,0.1827957,0.3625,17.29856036,5.552208603,0.383607958,146.3867233,18819
Josh Naylor,CLE,90,0.05555556,0.23333333,0.23809524,0.19277108,0.24719101,0.26506024,0.51225125,0.07228916,0.24590164,4.604109448,-6.294567439,0.229894801,41.37762865,18839
Yohel Pozo,TEX,27,0.07407407,0.11111111,0.66666667,0.36,0.40740741,0.36,0.76740741,0,0.40909091,3.935987294,0.666384228,0.344256704,119.8029583,18848
Jahmai Jones,BAL,28,0.10714286,0.32142857,0.33333333,0.12,0.21428571,0.2,0.41428571,0.08,0.1875,0.605378524,-2.785320952,0.194196358,15.67675736,18872
Curtis Terry,TEX,17,0,0.23529412,0,0.05882353,0.05882353,0.05882353,0.11764706,0,0.07692308,-1.636592507,-3.695231475,0.051709137,-77.82773723,18881
Brandon Lowe,TBR,188,0.07446809,0.34042553,0.21875,0.19767442,0.2606383,0.40116279,0.66180109,0.20348837,0.24242424,18.02463702,-4.741488032,0.283943798,83.38420545,18882
Seby Zavala,CHW,30,0.16666667,0.43333333,0.38461538,0.125,0.3,0.29166667,0.59166667,0.16666667,0.2,2.70204403,-0.930848265,0.276924523,74.12878802,18887
Danny Mendick,CHW,80,0.0875,0.25,0.35,0.21917808,0.2875,0.26027397,0.54777397,0.04109589,0.28846154,5.451742134,-4.235970655,0.250429554,56.23009468,18889
Leody Taveras,TEX,57,0.03508772,0.38596491,0.09090909,0.18181818,0.21052632,0.29090909,0.50143541,0.10909091,0.28125,2.324542301,-4.577953061,0.217354793,34.0742919,18900
Estevan Florial,NYY,7,0.28571429,0.57142857,0.5,0,0.28571429,0,0.28571429,0,0,0.171250186,-0.676424683,0.197633301,20.48169447,19151
Corey Ray,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19170
Tommy Nance,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19178
Zack Collins,CHW,59,0.11864407,0.3559322,0.33333333,0.17647059,0.27586207,0.2745098,0.55037187,0.09803921,0.27586207,4.089039419,-3.055648763,0.251830335,57.17639371,19181
Will Smith,LAD,138,0.10869565,0.1884058,0.57692308,0.23140496,0.31884058,0.41322314,0.73206372,0.18181818,0.24444444,15.88169229,-0.829612272,0.307160508,93.38892945,19197
Yuli Gurriel,HOU,208,0.11057692,0.08173077,1.35294118,0.32596685,0.39423077,0.53038674,0.92461751,0.20441989,0.31875,38.01315993,12.82510668,0.388950017,151.4686237,19198
Dakota Hudson,STL,1,1,0,1,0,1,0,1,0,0,0.433257982,0.312161572,0.691716552,344.5090743,19206
Mitch White,LAD,3,0,0.66666667,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,19225
Caleb Baragar,SFG,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19231
Lourdes Gurriel Jr.,TOR,156,0.05128205,0.21153846,0.24242424,0.26896552,0.30128205,0.44137931,0.74266136,0.17241379,0.30909091,18.88552355,-0.005516391,0.314383713,94.97275359,19238
Cole Irvin,OAK,4,0,0.25,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.5,0.413535559,-0.070850081,0.29301844,88.05589822,19244
Trent Giambrone,CHC,5,0,0.4,0,0.4,0.4,0.4,0.8,0,0.66666667,0.759356493,0.153874444,0.351622128,118.4429169,19250
Pete Alonso,NYM,199,0.13065327,0.2160804,0.60465116,0.23668639,0.34170854,0.56213018,0.90383872,0.32544379,0.21428571,33.15781556,9.05963,0.369450604,137.321212,19251
Cavan Biggio,TOR,70,0.11428571,0.34285714,0.33333333,0.2,0.28985507,0.25,0.53985507,0.05,0.32432432,4.678389215,-3.798359475,0.248843042,50.69671158,19252
Jake Fraley,SEA,85,0.16470588,0.35294118,0.46666667,0.16901408,0.30588235,0.22535211,0.53123446,0.05633803,0.275,6.153409805,-4.139785032,0.255561766,63.49224773,19260
Garrett Hampson,COL,159,0.08176101,0.16352201,0.5,0.27083333,0.33544304,0.47916667,0.81460971,0.20833334,0.30088496,23.65505795,4.400728785,0.347878557,104.109314,19262
Taylor Widener,ARI,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,19266
Will Craig,PIT,19,0.10526316,0.47368421,0.22222222,0.23529412,0.31578947,0.23529412,0.55108359,0,0.5,1.032965485,-1.267866303,0.233774324,43.85963541,19267
Justin Dunn,SEA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19268
Vladimir Gutierrez,CIN,11,0,0.18181818,0,0.18181818,0.18181818,0.18181818,0.36363636,0,0.22222222,-0.074962439,-1.407022948,0.15982824,-10.03210002,19278
Adolis Garcia,TEX,213,0.03755869,0.33802817,0.11111111,0.23152709,0.2629108,0.43349754,0.69640834,0.20197045,0.30327869,22.36948625,-3.424049053,0.294997188,86.52566128,19287
Randy Arozarena,TBR,233,0.11158798,0.26180258,0.42622951,0.3019802,0.38626609,0.53465347,0.92091956,0.23267327,0.38345865,42.25123511,14.03577161,0.387233989,153.1619604,19290
Zac Gallen,ARI,18,0.05555556,0.38888889,0.14285714,0.25,0.30769231,0.33333333,0.64102564,0.08333333,0.6,1.725997225,-0.453738152,0.283959517,73.66507189,19291
Nick Senzel,CIN,20,0.05,0.15,0.33333333,0.33333333,0.35,0.38888889,0.73888889,0.05555556,0.375,2.455114869,0.033186672,0.316431984,91.71460976,19293
Nick Solak,TEX,158,0.07594937,0.1835443,0.4137931,0.26618705,0.35443038,0.37410072,0.7285311,0.10791367,0.31775701,20.58754049,1.454307736,0.325551328,107.1665302,19294
Donovan Walton,SEA,16,0,0.125,0,0.1875,0.1875,0.5,0.6875,0.3125,0.15384615,1.489921423,-0.447621135,0.280613229,80.41577966,19314
Eric Lauer,MIL,10,0.2,0.4,0.5,0,0.28571429,0,0.28571429,0,0,0.244643123,-0.966320975,0.197633301,18.25760786,19316
Matt Thaiss,LAA,3,0.33333333,0,1,0.5,0.66666667,0.5,1.16666667,0,0.5,0.882462806,0.519173576,0.523590624,239.5082342,19318
Joey Lucchesi,NYM,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19320
Bryan Reynolds,PIT,191,0.12041885,0.22513089,0.53488372,0.3253012,0.40314136,0.51204819,0.91518955,0.18674699,0.41322314,34.26471269,11.13529841,0.384889993,142.0406985,19326
Jose Rojas,LAA,44,0.11363636,0.25,0.45454545,0.23684211,0.34090909,0.5,0.84090909,0.26315789,0.28,6.952005199,1.623763165,0.359029648,128.3389616,19331
Yadiel Hernandez,WSN,86,0.06976744,0.26744186,0.26086957,0.3,0.34883721,0.5125,0.86133721,0.2125,0.37735849,14.13211653,3.717825284,0.366676476,127.7172979,19334
Nicky Lopez,KCR,141,0.06382979,0.14184397,0.45,0.288,0.33576642,0.368,0.70376642,0.08,0.33018868,16.31675506,-0.757838728,0.307930338,92.32326718,19339
Eli White,TEX,87,0.11494253,0.26436782,0.43478261,0.13333333,0.25287356,0.2,0.45287356,0.06666667,0.17647059,3.62605896,-6.909328698,0.218439418,34.80701082,19346
DJ Peters,2 Tms,90,0.06666667,0.34444444,0.19354839,0.14814815,0.21111111,0.28395062,0.49506173,0.13580247,0.18367347,2.860482796,-8.038194091,0.206193577,26.97349145,19348
Sean Murphy,OAK,142,0.08450704,0.26760563,0.31578947,0.19354839,0.28169014,0.34677419,0.62846433,0.1532258,0.22891566,12.83108967,-4.364600528,0.277277024,77.42177451,19352
Luke Raley,LAD,17,0,0.17647059,0,0,0.05882353,0,0.05882353,0,0,-1.766592515,-3.825231482,0.042466616,-78.58481715,19354
Corbin Burnes,MIL,19,0.10526316,0.42105263,0.25,0.13333333,0.23529412,0.13333333,0.36862745,0,0.28571429,0.263028067,-2.03780372,0.184796691,9.917559564,19361
Austin Hays,BAL,214,0.04672897,0.15420561,0.3030303,0.30808081,0.34597156,0.55050505,0.89647661,0.24242424,0.32258065,37.1657352,11.25110349,0.377970857,139.8257371,19363
Walker Buehler,LAD,25,0,0.6,0,0.16666667,0.16666667,0.25,0.41666667,0.08333333,0.44444444,0.179134239,-2.848276007,0.176725154,8.644032974,19374
Tony Gonsolin,LAD,5,0,0.6,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,19388
Zach McKinstry,LAD,53,0.0754717,0.28301887,0.26666667,0.2244898,0.28301887,0.36734694,0.65036581,0.14285714,0.3030303,4.708265579,-1.709844143,0.275434352,72.77619122,19392
Shane Bieber,CLE,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,19427
Yonny Hernandez,TEX,47,0.06382979,0.12765957,0.5,0.18181818,0.23404255,0.20454545,0.438588,0.02272727,0.21052632,1.299924218,-4.391607046,0.201493265,23.35902601,19432
Patrick Sandoval,LAA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19447
Jake Rogers,DET,48,0.0625,0.27083333,0.23076923,0.25581395,0.30434783,0.60465116,0.90899899,0.34883721,0.2962963,8.201140245,2.388512571,0.374569061,139.0811003,19452
Tommy Edman,STL,157,0.05095541,0.13375796,0.38095238,0.26712329,0.30769231,0.48630137,0.79399368,0.21917808,0.275,21.75423524,2.742098897,0.335536024,113.095726,19470
Alex De Goti,HOU,5,0,0.4,0,0.4,0.4,0.4,0.8,0,0.66666667,0.759356493,0.153874444,0.351622128,126.2517449,19477
Kyle Lewis,SEA,35,0.05714286,0.14285714,0.4,0.24242424,0.28571429,0.36363636,0.64935065,0.12121212,0.25925926,3.32908939,-0.909284955,0.283026576,82.04611802,19508
Andrew Knizner,STL,49,0.06122449,0.28571429,0.21428571,0.08888889,0.16326531,0.11111111,0.27437642,0.02222222,0.12903226,-1.290115507,-7.22383959,0.136242747,-16.38671594,19514
Andrew Young,ARI,48,0.02083333,0.375,0.05555556,0.27906977,0.35416667,0.6744186,1.02858527,0.39534883,0.38095238,10.24609174,4.433464062,0.426060822,165.9894304,19521
TJ Friedl,CIN,6,0,0,0,0.33333333,0.33333333,0.5,0.83333333,0.16666667,0.33333333,0.920303367,0.193724908,0.353450308,115.765712,19522
Taylor Jones,HOU,32,0.03125,0.3125,0.1,0.36666667,0.375,0.53333333,0.90833333,0.16666666,0.52380952,5.623032798,1.747947683,0.380446285,145.7239222,19533
Stephen Nogosek,NYM,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19545
Jon Duplantier,ARI,2,0,0.5,0,0,0.5,0,0.5,0,0,0.319204816,0.077011997,0.360966235,123.696955,19546
Jaylin Davis,SFG,6,0,0.16666667,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,19552
Yordan Alvarez,HOU,229,0.07860262,0.23144105,0.33962264,0.28292683,0.34934498,0.53170732,0.8810523,0.24878049,0.31914894,38.75861836,11.02754051,0.372628618,140.4426925,19556
Zack Short,DET,81,0.14814815,0.25925926,0.57142857,0.13432836,0.25925926,0.29850746,0.55776672,0.1641791,0.13333333,5.179429256,-4.629379942,0.245349403,51.78667767,19562
Nathaniel Lowe,TEX,207,0.11111111,0.26570048,0.41818182,0.27717391,0.35748792,0.39673913,0.75422705,0.11956522,0.376,28.17337485,3.106418013,0.33256429,111.9041409,19566
David Bednar,PIT,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19569
Nick Heath,ARI,9,0.11111111,0.44444444,0.25,0,0.11111111,0,0.11111111,0,0,-0.679167262,-1.76903495,0.076857395,-60.89083975,19577
Sean Poppen,PIT,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19583
Chas McCormick,HOU,90,0.1,0.31111111,0.32142857,0.24358974,0.32222222,0.5,0.82222222,0.25641026,0.29787234,13.21643131,2.317754427,0.345552278,122.1512532,19599
Bryan De La Cruz,MIA,55,0.10909091,0.2,0.54545455,0.34693878,0.41818182,0.53061224,0.94879406,0.18367346,0.41666667,10.91590955,4.255607009,0.407944363,160.2720308,19600
Keibert Ruiz,2 Tms,30,0.06666667,0,2,0.35714286,0.4,0.35714286,0.75714286,0,0.35714286,4.246138963,0.613246667,0.339132877,110.1725123,19610
Vladimir Guerrero Jr.,TOR,173,0.15606936,0.13872832,1.125,0.29452055,0.40462428,0.54109589,0.94572017,0.24657534,0.28828829,33.83180661,12.8821277,0.404425407,155.8004777,19611
Bo Bichette,TOR,164,0.08536585,0.17073171,0.5,0.34,0.39634146,0.55333333,0.94967479,0.21333333,0.37719298,32.16321412,12.3034029,0.405099323,156.2557422,19612
Luis Barrera,OAK,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19615
Brent Rooker,MIN,76,0.07894737,0.28947368,0.27272727,0.21212121,0.31578947,0.37878788,0.69457735,0.16666667,0.28571429,8.80310445,-0.400222699,0.308061662,94.28332412,19627
Sheldon Neuse,LAD,42,0.02380952,0.42857143,0.05555556,0.07317073,0.0952381,0.14634146,0.24157956,0.07317073,0.09090909,-2.15314954,-7.239198754,0.106103471,-37.23944129,19635
Daniel Johnson,CLE,7,0,0.14285714,0,0.28571429,0.28571429,0.71428571,1,0.42857142,0.2,1.414088627,0.566413758,0.412224846,164.5508072,19643
Zach Reks,LAD,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,19667
Mike Brosseau,TBR,109,0.11926606,0.27522936,0.43333333,0.23404255,0.32110092,0.42553191,0.74663283,0.19148936,0.29032258,13.81544977,0.615941098,0.321256262,108.5906648,19683
Edward Olivares,KCR,48,0.0625,0.20833333,0.3,0.20454545,0.27083333,0.27272727,0.5435606,0.06818182,0.24242424,3.11833174,-2.694295933,0.246584235,50.88086862,19698
Fernando Tatis Jr.,SDP,134,0.12686567,0.26865672,0.47222222,0.28448276,0.37313433,0.59482759,0.96796192,0.31034483,0.33333333,25.46327972,9.236360796,0.397735479,153.1647606,19709
Josh Rojas,ARI,148,0.10135135,0.27702703,0.36585366,0.27692308,0.35172414,0.42307692,0.77480106,0.14615384,0.37647059,20.85933881,2.93707015,0.338411941,109.0432487,19734
Anthony Bender,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19742
Reiver Sanmartin,CIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19754
Shohei Ohtani,LAA,224,0.10267857,0.30803571,0.33333333,0.26262626,0.34375,0.63636364,0.98011364,0.37373738,0.30357143,42.45245221,15.3268564,0.397125601,154.0747069,19755
Keegan Thompson,CHC,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,19795
Wil Crowe,PIT,11,0,0,0,0,0,0,0,0,0,-1.52958471,-2.861645218,0,-100,19800
Josh Palacios,TOR,6,0,0.33333333,0,0.4,0.4,0.4,0.8,0,0.66666667,0.911227792,0.184649333,0.351622128,120.1291891,19818
Riley Smith,ARI,7,0,0.57142857,0,0,0,0,0,0,0,-0.973372088,-1.821046957,0,-100,19826
Abraham Toro,2 Tms,122,0.09016393,0.17213115,0.52380952,0.25,0.33606557,0.2962963,0.63236187,0.0462963,0.31034483,12.26027173,-2.513490277,0.289525649,85.98175374,19844
Luis Rengifo,LAA,59,0.05084746,0.20338983,0.25,0.21153846,0.26315789,0.26923077,0.53238866,0.05769231,0.25,3.438018615,-3.706669566,0.238493929,46.91097954,19858
Riley Adams,2 Tms,50,0.06,0.36,0.16666667,0.2,0.28,0.42222222,0.70222222,0.22222222,0.30769231,5.507536667,-0.547283826,0.3011971,84.4308143,19864
Tucker Davidson,ATL,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,19871
Greg Deichmann,CHC,4,0,0.25,0,0.5,0.5,0.5,1,0,0.66666667,0.898409649,0.414024009,0.439527661,175.5558469,19872
Drew Ellis,ARI,37,0.18918919,0.18918919,1,0.17857143,0.37837838,0.21428571,0.59266409,0.03571428,0.23809524,3.657995943,-0.822571222,0.287556446,76.00202563,19873
Adam Haseley,PHI,6,0,0.16666667,0,0.16666667,0.16666667,0.16666667,0.33333334,0,0.2,-0.107007797,-0.833586256,0.14650922,-14.97978837,19878
Corbin Martin,ARI,3,0,0.66666667,0,0.33333333,0.33333333,0.33333333,0.66666666,0,1,0.310151669,-0.053137561,0.29301844,79.55072708,19884
Emmanuel Rivera,KCR,30,0.1,0.06666667,1.5,0.25925926,0.33333333,0.2962963,0.62962963,0.03703704,0.28,2.936516724,-0.696375571,0.286370937,77.75880031,19890
Pavin Smith,ARI,149,0.08724832,0.20805369,0.41935484,0.23880597,0.30872483,0.29850746,0.60723229,0.05970149,0.30097087,12.99523057,-5.048134495,0.273477705,66.85495423,19892
Connor Wong,BOS,6,0,0.5,0,0.16666667,0.16666667,0.16666667,0.33333334,0,0.33333333,-0.107007797,-0.833586256,0.14650922,-19.24061155,19896
Gavin Sheets,CHW,19,0.05263158,0.42105263,0.125,0.11111111,0.15789474,0.11111111,0.26900585,0,0.2,-0.615076546,-2.915908333,0.128938273,-25.84341716,19901
Anderson Tejeda,TEX,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,19909
Jesus Sanchez,MIA,76,0.06578947,0.34210526,0.19230769,0.25714286,0.31578947,0.48571429,0.80150376,0.22857143,0.35,10.58986356,1.386536414,0.336476709,113.8389224,19913
Daulton Varsho,ARI,90,0.08888889,0.17777778,0.5,0.29268293,0.35555556,0.46341463,0.81897019,0.1707317,0.33333333,13.53481671,2.636139819,0.349827971,116.4603354,19918
Tony Santillan,CIN,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19926
Ryan McKenna,BAL,89,0.1011236,0.34831461,0.29032258,0.15384615,0.25,0.21794872,0.46794872,0.06410257,0.23913043,3.814869513,-6.962710964,0.219871488,33.02160793,19928
Luke Williams,PHI,65,0.09230769,0.15384615,0.6,0.28813559,0.35384615,0.38983051,0.74367666,0.10169492,0.33333333,8.592539552,0.721272911,0.327838103,102.8310423,19931
Cristian Pache,ATL,16,0,0.3125,0,0.13333333,0.13333333,0.4,0.53333333,0.26666667,0.11111111,0.641774308,-1.29576825,0.216544342,29.52943254,19948
Andres Gimenez,CLE,38,0.05263158,0.21052632,0.25,0.19444444,0.23684211,0.33333333,0.57017544,0.13888889,0.22222222,2.484618819,-2.117044756,0.247091212,52.99467506,19950
Ian Anderson,ATL,10,0.1,0.6,0.16666667,0,0.125,0,0.125,0,0,-0.675142633,-1.886106731,0.086464569,-54.98444033,19951
Khalil Lee,NYM,4,0,1,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,19952
Gavin Lux,LAD,98,0.12244898,0.24489796,0.5,0.18823529,0.28571429,0.24705882,0.53277311,0.05882353,0.24590164,6.410341081,-5.457107085,0.24712377,54.38257886,19955
